ref,text
"You should pray like this: Our Father in heaven, help us to honor your name.","Nyini ti, kabo i ti ye ni ka am sere Nyɛmɛ yaa. ‘Ya Si, bo a wo aŋgoro ni, ma minɛm bu u duma casi ni."
"Come and set up your kingdom, so that everyone on earth will obey you, as you are obeyed in heaven.","Ma u fɛmɛya n bra. Ma u koroo­wa yo asiɛŋgu fɛn, ka alecɛɛma nu."
"If you forgive others for the wrongs they do to you, your Father in heaven will forgive you.","Dama nzɛn am fa minɛm ŋgasi ce bu, am Si Nyɛmɛ bo i wo aŋgoro n gusu fá am dɛɛ ce am."
"But if you don't forgive others, your Father will not forgive your sins. Worshiping God by Going without Eating","Ama, nzɛn am afa má minɛm ŋgasi ace má bu, am Si Nyɛmɛ bo i wo aŋgoro n gusu fá má am dɛɛ ce má am.” Kabo Yesu kereeri ya ka ya cici ya nɔɔ ni"
"Instead, comb your hair and wash your face.","Ama, nzɛn a ba sucici u nɔɔ, yo u ŋu nyankandi,"
"But more than anything else, put God's work first and do what he wants. Then the other things will be yours as well.","Nyini ti, am du mɔ kpini Nyɛmɛ fɛmɛya n ni sa bo i kɔ atin su i dɔ n busu ka, na i nyá ba fa nyini dekem n kɛrɛ buka am su."
Don't worry about tomorrow. It will take care of itself. You have enough to worry about today.,"Nyini ti, má am koko fa kɔ ahunma su, ahunma mmɔɔ kpíni i dɛɛ. Dama nyuma dɛɛ sunsunni mmɔɔ asɛ su.”"
"Don't store up treasures on earth! Moths and rust can destroy them, and thieves can break in and steal them.","Na Yesu akaaki ase ka, “Má am tiɛn ajɛkɛ nɔɔ se durunya n nu fɛn, bo watarawam muka i na i kpɔrɔ, na i tɔ ŋgambulaari, na awiefɔm gusu bá wura wɔ i."
"Instead, store up your treasures in heaven, where moths and rust cannot destroy them, and thieves cannot break in and steal them.","Ama, am tiɛn ajɛkɛ nɔɔ se Nyɛmɛ dika n nu, bo watarawam koro muka má i, na i koro tɔ má ŋgambulaari, na awiefɔm gusu koro wura wɔ má i."
Your heart will always be where your treasure is. Light (Luke,"Dama deke bo u ajɛkɛ wo ni, u ahore­mbaa kɛrɛ gusu wó dɔ ɔ.” Kabo Yesu kereeri anyumbaa kpa jɔrɛ ni"
"But when your eyes are bad, everything is dark. If the light inside you is dark, you surely are in the dark. Money (Luke","Ama, nzɛn u nyu­mbaa nya ti má kpa, u ŋuniɛ kɛrɛ wo awosin nu wɔ lɛɛ. Nyini ti, nzɛn wein wo má u dɔ, nyini n la ka, a wo awosin bambaka bo i la má aŋusu nu lɛɛ.” Kabo Yesu ŋa ya daafi Nyɛmɛ ŋu barasu ni"
You cannot be the slave of two masters! You will like one more than the other or be more loyal to one than the other. You cannot serve both God and money. Worry (Luke,"Na Yesu akaaki ase ka, “Sɔnɔ kun koro saŋga su má mibiɛm nnyɔ. Nzɛn i ŋa i yó sɔ, i kpɔ́ kun wɔ, na i kóro nyiŋga ni, wara i bóro i nyi su kun n wɔ, na i bú nyiŋga ni ŋgbɛɛn. Am koro saŋga su má Nyɛmɛ ni ajɛkɛ.”"
"Don't worry and ask yourselves, “Will we have anything to eat? Will we have anything to drink? Will we have any clothes to wear?”","Nyini ti, má am tana koko se ka, ‘Ye ya dí nzu wɔ?’ wara ‘Ya nú nzu wɔ?’ wara ‘Ya wúra nzu wɔ?’"
Look at the birds in the sky! They don't plant or harvest. They don't even store grain in barns. Yet your Father in heaven takes care of them. Aren't you worth much more than birds?,"Am niɛ anumam, haari ni bo bu dɔ má ni, na bu kaaki kpiɛ má ni, bu tambu gɔ má bondo nu gusu, se am Si Nyɛmɛ ma bu diire ye bu di a. Ambɛrɛ la anyunuyi tara anumam, má sɔ?"
Why worry about clothes? Look how the wild flowers grow. They don't work hard to make their clothes.,"Ye nzu ti ye am ma suturam sa miɛ am a? Am niɛ kabo wuram bo pum barasu barasu a. Bu yo má juma be, bu tu má gise."
But I tell you that Solomon with all his wealth wasn't as well clothed as one of them.,"Ama, m suse am wɔ lɛɛ, ka, haari Fɛmɛ Solomon, ni i neŋge n kɛrɛ bo i yo la i ni, wɔ la má sutura bo i yo nyumi juuri nyini wura pum ni be."
"God gives such beauty to everything that grows in the fields, even though it is here today and thrown into a fire tomorrow. God will surely do even more for you! Why do you have such little faith?","Nzɛn wuram bo bu wo bɛrɛ nyuma, na ahunma a ŋú ka ba kpiɛ bu na bu yara bu, ye Nyɛmɛ niɛ bu dika, nzu ti ye i níɛ má ambɛrɛ bo am tara wuram co n a? Ambɛrɛ, am yarada n ti kaan sɔ."
Only people who don't know God are always worrying about such things. Your Father in heaven knows you need all of these.,"Dama bo bu su má Nyɛmɛ ni, bɛrɛ sunsun sɔ saŋga kɛrɛ a. Am Si Nyɛmɛ si ka am koro nyinim n kɛrɛ."
God will be as hard on you as you are on others! He will treat you exactly as you treat them.,"Dama kabo am jɔjɔ am beŋgum jɔrɛ jaraki bu ni, sɔ ye Nyɛmɛ gusu jɔjɔ am gusu jɔrɛ jaraki am a. Gɔŋgɔ bo am fa susu ma minɛm ni, sɔ ye Nyɛmɛ gusu fá susu ma am a."
"You can see the speck in your friend's eye, but you don't notice the log in your own eye.","Nzu ti ye a niɛ ŋu wura mbaa n bo i wo u niwa nyu­mbaa nu, ye a niɛ ŋu má yeenzin n bo i wo u dɛɛ nyu­mbaa n nu a?"
"How can you say, “My friend, let me take the speck out of your eye,” when you don't see the log in your own eye?","A yo sɛ koro se u niwa ka, ‘Ma m yi wura mbaa n bo i wo u nyu­mbaa nu ni,’ ye saŋga kɛrɛ yeenzin n wo u dɛɛ nyu­mbaa n nu a?"
"You're nothing but show-offs! First, take the log out of your own eye; then you can see how to take the speck out of your friend's eye.","Wɔrɔ burukɔɔ­nu­fɔ ni, du mɔ yi yeenzin n bo i wo u nyu­mbaa nu n ka, na a nyá ŋu asi nyunyumi na a yi wura mbaa n bo i wo u niwa n dɛɛ nyu­mbaa nu ni."
"As bad as you are, you still know how to give good gifts to your children. But your heavenly Father is even more ready to give good things to people who ask.","Tɔ, ambɛrɛ, haari ni bo am ti satiɛ­yo­fɔm ni, am si aceeri kpam bo am fá ce am nbaam, nzu ti ye nzɛn am sereeri am Si Nyɛmɛ bo i wo aŋgoro ni, i koro ma má am aceeri kpam a?"
"Would any of you give your hungry child a stone, if the child asked for some bread?","Ambɛrɛ nu, ŋma ye i wa sere i diire, ye i mi kéte na i fá yabuɛ ma i wa n a? Ai, be yo má sɔ."
Everyone who asks will receive. Everyone who searches will find. And the door will be opened for everyone who knocks.,"Dama sɔnɔ kɛrɛ bo i sere Nyɛmɛ deke be, i má i, na sɔnɔ kɛrɛ bo i niɛniɛ deke be, i ŋú i, na sɔnɔ kɛrɛ bo i bobo anɔ ni, i téke i ma i."
Would you give your child a snake if the child asked for a fish?,"Wara, ambɛrɛ nu, ŋma ye i wa sere i jombaa ye i kéte na i fá woo ma i wa n a? Ai, be yo má sɔ."
Treat others as you want them to treat you. This is what the Law and the Prophets are all about. The Narrow Gate (Luke,"Nyini ti, kabo am koro ka minɛm yó ma am ni, am yo i sɔ ma bu, dama Nyɛmɛ nɔaniɛ kpamaa­wa n jɔrɛ n kɛrɛ lɛɛ, na i nɔaniɛ kan­fɔm dɛɛ buka su.” Kabo Yesu jɔjɔ fa kɔɔri anɔ n bo i ti fii n jɔrɛ ni"
But the gate to life is very narrow. The road that leads there is so hard to follow that only a few people find it. A Tree and Its Fruit (Luke,"Ama, atin n bo i fa minɛm kɔ ŋgɔɔ woo­biri ni, i anɔ n ti fii wɔ, na i atin gusu nati ti kekereke, nyini dɛɛ ti, minɛm bo bu ŋu nyini atin n na bu su i su ni, bu sunnu má.” Kabo Yesu ŋa ya fa minɛm sa­yoo­wa fa si bu ni"
"Watch out for false prophets! They dress up like sheep, but inside they are wolves who have come to attack you.","Na Yesu akaaki ase ka, “Am si am ŋu sa ni kɔrɛ­fɔm bo bu yo bu ŋu ka bu ti Nyɛmɛ nɔaniɛ kan­fɔm ni. Bu yo bu ŋu bɛnlɛ ka nbɔɛm wɔ, ama, bu ti ka bedim wɔ, na bu ti tiɛ."
You can tell what they are by what they do. No one picks grapes or figs from thornbushes.,"Bu sa­yoo­wa n nu, ye am koro fa si kabo bu ti barasu a. Am aŋu ka buwe asu koto? Wara, am aŋu ka bedikantoŋga asu ndɔrɔwa? Ai."
"A good tree produces good fruit, and a bad tree produces bad fruit.","Ama, i ti sɔ ɔ lɛɛ, ka baka kpa kɛrɛ su suu­wa kpa a, na baka ŋgbɛɛn kɛrɛ su suu­wa ŋgbɛɛn­ŋgbɛɛn."
"A good tree cannot produce bad fruit, and a bad tree cannot produce good fruit.","Baka kpa koro su má suu­wa ŋgbɛɛn, na baka ŋgbɛɛn gusu koro su má suu­wa kpa."
Every tree producing bad fruit will be chopped down and burned.,"Baka kɛrɛ bo i su má suu­wa kpa, bu kpiɛ i wɔ, na bu fa ji sin nu."
Anyone who hears my teachings and doesn't obey them is like a foolish person who built a house on sand.,"Ama, sɔnɔ kɛrɛ bo i tiiri m dɛɛ nɔaniɛm n na wɔ de má i, afa ayo má juma, i mi ti ka sinnzin be bo i taari i awuru ŋmiɛ nu n wɔ."
"Rain poured down, rivers flooded, and the winds blew and beat against that house. Finally, it fell with a crash.","Na nzue aba atɔ, na wawa n kɛrɛ ayi asandi, na aŋuma akpisi awuru n na i kɛrɛ abereki atɔ liim. Nyini awuru n tɔɔ­wa n tiiri tiɛ haari.”"
Not everyone who calls me their Lord will get into the kingdom of heaven. Only the ones who obey my Father in heaven will get in.,"Na Yesu akaaki ase ka, “Má sɔnɔ kɛrɛ bo i bo fere m ka, ‘M Mibiɛ, m Mibiɛ,’ ni wura Nyɛmɛ fɛmɛya n nu a, se má ka bo bu yo m Si Nyɛmɛ bo i wo aŋgoro n dɛɛ koroo­wa ni."
"On the day of judgment many will call me their Lord. They will say, “We preached in your name, and in your name we forced out demons and worked many miracles.”","Jina cɛɛn n ba juuri, minɛ dɔŋgu bá se m ka, ‘Ya Mibiɛ, niɛ e. Ya yo faari u dɛɛ duma, na ya fa akan Nyɛmɛ jɔrɛ, na ya fa u duma n afɔn ayi ajinim afite minɛm ŋu, na ya kaaki afa u duma n ayo alekutura sam dɔŋgu.’"
"But I will tell them, “I will have nothing to do with you! Get out of my sight, you evil people!” Two Builders (Luke","Na m nya se bu ka, ‘Ambɛrɛ satiɛ­yo­fɔm ni, am fa cinsi m bi bɛrɛ. M si má am cɛɛn n be cɛɛn n be da.’” Miɛɛnu fa kɔ ataari ta­fɔ nnyɔ nbem jɔrɛ"
"Rain poured down, rivers flooded, and winds beat against that house. But it was built on solid rock, and so it did not fall.","Na nzue aba atɔ, na wawa n kɛrɛ ayi asandi, na aŋuma akpisi awuru ni, ama, wɔ tɔ má, dama i jaa jina yabuɛ su n dɛɛ ti."
"When Jesus finished speaking, the crowds were surprised at his teaching.","Saŋga bo Yesu ba jɔjɔɔri sɔ wieeri n na jama n ayo alekutura fa kɔ i keree­wa n su,"
"He taught them like someone with authority, and not like their teachers of the Law of Moses.",dama i keree­wa n awo i ŋgumi ni Yuda­fɔm dɛɛ Nyɛmɛ nɔaniɛ kere­fɔm ni. I keree­wa n nu la yiko.
But the ones who should have been in the kingdom will be thrown out into the dark. They will cry and grit their teeth in pain.”,"Ama, na minɛm n bo má i ti ye ni ka bɛrɛ wo Nyɛmɛ fɛmɛya n nu ni, na Nyɛmɛ fa bu tu awosin nu. Dɔ na bu sún, na bu kán bu saa.”"
That evening many people with demons in them were brought to Jesus. And with only a word he forced out the evil spirits and healed everyone who was sick.,"Nyini cɛɛn n naasɔ, na ba fa minɛm beberebe n bo ajinim wo bu ŋu ni, aba Yesu dɔ. Na wɔ ma ajinim nɔɔ na ba fite, na wɔ tuntun tukpaki­fɔm na bu kɛrɛ anya laifiɛ."
"Suddenly a man with leprosy came and knelt in front of Jesus. He said, “Lord, you have the power to make me well, if only you wanted to.”","Na koko­fɔ be aba i dɔ, na wɔ ba akutu i nyunu asere i ka i buka i, i ŋa, “M Mibiɛ, nzɛn a koro ka a ma m nya laifiɛ, a koro ma m nya i.”"
"Jesus put his hand on the man and said, “I want to! Now you are well.” At once the man's leprosy disappeared.","Na Yesu ateŋge i saa anana i ŋu, na wɔ se i ka, “M koro. Nya laifiɛ.” Na kokobi n akaba ayaki sɔnɔ n na wɔ nya laifiɛ."
"“I will go and heal him,” Jesus replied.","Na Yesu ase i ka, “M bá na m ma i nya laifiɛ.”"
"When Jesus heard this, he was so surprised that he turned and said to the crowd following him, “I tell you in all of Israel I've never found anyone with this much faith!","Saŋga bo Yesu tiiri sɔ ni, na wɔ yo alekutura, na wɔ se minɛm bo bu su i su n ka, “Nahɔrɛ ye m suse am n a, ma nya aŋu má sɔnɔ bo i la yarada agaya ka ahin sɔnɔ n ŋusu, haari fa saŋga ni Yisareli­fɔm mmɔɔ."
"“Lord, my servant is at home in such terrible pain that he can't even move.”","i ŋa, “M Mibiɛ, m gbɛfɛnɛ da awuru, i saa ni i jaa kɛrɛ awu, i sudi wahara agaya.”"
"Many people will come from everywhere to enjoy the feast in the kingdom of heaven with Abraham, Isaac, and Jacob.","M suse am wɔ lɛɛ, ka, minɛm beberebe fíte durunya n wiɛ afiiri, ni wiɛ atɔɔri kɛrɛ, na bɛrɛ, ni Abraham, ni Izaki, ni Jakɔbu bá saŋga tana Nyɛmɛ fɛmɛya n nu, na bu dí na bu nú."
"Then Jesus said to the officer, “You may go home now. Your faith has made it happen.” Right then his servant was healed. Jesus Heals Many People (Mark","Na Yesu anya ase soja kpiɛn n ka, “Kɔ awuru. Kabo a yo yarada ni, i yó sɔ ma u a.” Na soja kpiɛn n gbɛfɛnɛ n anya laifiɛ, nyini saŋga n bo Yesu fa jɔjɔɔri ni. Kabo Yesu tuntuunri tukpaki­fɔm beberebe Petoro dika ni"
"Suddenly they shouted, “Jesus, Son of God, what do you want with us? Have you come to punish us before our time?”","Bu ŋuuri Yesu sɔ ni, na ba tiɛn afere i, bu ŋa, “Nyɛmɛ Wa, a koro nzu ya nu fɛn a? A ba ka a ba ma ya ŋu anyum­boro wɔ ka, na saŋga n nya ju, nzɛn sɛ?”"
"Everyone in town came out to meet Jesus. When they saw him, they begged him to leave their part of the country.","Na miɛ n nu­fɔm kɛrɛ pepere afite akɔ Yesu dɔ. Saŋga bo bu kɔ ŋuuri i sɔ ni, na ba sere i jande ka i fite bu awɔrɛ n nu."
"Jesus went to the home of Peter, where he found that Peter's mother-in-law was sick in bed with fever.","Saŋga bo Yesu wuraari Petoro dika n na wɔ ŋu ka Petoro sibara da sɔrɔ, i la má i ŋu, yakɔkɔ abo i."
"He took her by the hand, and the fever left her. Then she got up and served Jesus a meal.","Na Yesu aso i saa nu, na yakɔkɔ n ayaki i, na bara n ayasu, na wɔ kɔ ayo diire ama i."
"So God's promise came true, just as the prophet Isaiah had said, “He healed our diseases and made us well.” Some Who Wanted To Go with Jesus (Luke","I yoori sɔ, na nɔaniɛ n bo Nyɛmɛ nɔaniɛ kan­fɔ Esaya yo jɔjɔɔri i n yo yii­wa wɔ, i ŋa, “Na wɔ de ya afite ya tɔrɛm, ni ya tukpaki kɛrɛ nu.” Minɛm bo bu koro ka bu su Yesu su n jɔrɛ"
"A teacher of the Law of Moses came up to him and said, “Teacher, I'll go anywhere with you!”","Na Nyɛmɛ nɔaniɛ kere­fɔ kun aba Yesu dɔ, aba ase i ka, “Ya Kere­fɔ, deke kɛrɛ bo a kɔ, m sú u su wɔ.”"
"so the disciples went over to him and woke him up. They said, “Lord, wake up! Save us before we drown!”","Na i susu­fɔm n akɔ ateŋge i, na ba se i ka, “Ya Mibiɛ, de ya tii ji, má nyini, ya wu awie.”"
"After Jesus left in a boat with his disciples,","Nyini sin na Yesu awura lee nu, na i susu­fɔm n asu i su."
"The men in the boat were amazed and said, “Who is this? Even the wind and the waves obey him.” Two Men with Demons in Them (Mark","Na ba yo alekutura, na ba se ka, “Nzu sɔnɔmbiri barasu la ahin, bo aŋuma ni nzue n mmɔɔ de i nɔaniɛ a?” Kabo Yesu fɔn yiiri ajinim fiteeri minɛ nnyɔ nbem ŋu ni"
"After Jesus had crossed the lake, he came to shore near the town of Gadara and started down the road. Two men with demons in them came to him from the tombs. They were so fierce that no one could travel that way.","Saŋga bo Yesu kpiɛɛri kunma kpiri n kɔ juuri awɔrɛ n bo bu fere i ka Gadara n ni, na i ni minɛ nnyɔ nbem ayɛ, bu fite faŋ­kunmam nu wɔ, ajinim wo bu ŋu. Bu ti tiɛ haari bo be koro nati sin má nyini awɔrɛ n nu."
Not far from there a large herd of pigs was feeding.,"Nyini saŋga afam beberebe wo di su, bu waari má ni bɛrɛ,"
"So the demons begged Jesus, “If you force us out, please send us into those pigs!”","na ajinim n asere Yesu ka, “Nzɛn a ŋa a fɔn ya fite minɛm n ŋu, ma ya kɔ fun afam n ŋu.”"
"Jesus told them to go, and they went out of the men and into the pigs. All at once the pigs rushed down the steep bank into the lake and drowned.","Na Yesu ase bu ka, “Am kɔ.” Na ba fite ayaki minɛm ni, na ba kɔ afun afam n ŋu. Dika n nu bɛrɛ, na bu kɛrɛ aŋmati acɔɔndi akɔ ato kunma kpiri nzue n nu, na nzue n adi bu."
"The people taking care of the pigs ran to the town and told everything, especially what had happened to the two men.","Afa sasa­fɔm ni ŋuuri nyini n sɔ ni, na ba ŋmati akɔ miɛ n kunnu akɔ abo ndoori, fa kɔ sa n bo wɔ yo n su. Na ba kan sa kɛrɛ bo i tuuri minɛm n bo ajinim woori bu ŋu ni."
Jesus got into a boat and crossed back over to the town where he lived.,"Na Yesu akaaki awura lee n nu, akpiɛ akɔ i bɔsu."
"No one pours new wine into old wineskins. The wine would swell and burst the old skins. Then the wine would be lost, and the skins would be ruined. New wine must be put into new wineskins. Both the skins and the wine will then be safe. A Dying Girl and a Sick Woman (Mark","I kaaki ti sɔ ɔ bekun ka be koro fa má nzan nyii­wa faŋga­fɔ gɔ má dundu dawa bɛbɛtɛ nu, nzɛn i yoori sɔ, dundu ni tíɛ wɔ, na i ká ŋgbɛɛn, na nzan n kɛrɛ sóŋgi butu. Ama, i ti ye ni ka, bu fa nzan nyii­wa faŋga­fɔ gɔ dundu fɔfɔrɛ bii­wa nu wɔ, na bu fa taka bo pui yo má i.” Bara tukpaki­fɔ be, ni baa­bara be yiwee jɔrɛ"
News about this spread all over that part of the country. Jesus Heals Two Blind Men,Na nyini labari n abara ayɛ dɔ dɛɛ awɔrɛ n kɛrɛ nu. Kabo Yesu tuntuunri anyinsin nnyɔ nbem na bu ŋuuri asi ni
"Some teachers of the Law of Moses said to themselves, “Jesus must think he is God!”","Dɔ na Yuda­fɔm Nyɛmɛ nɔaniɛ kere­fɔm nbem asunsun bu ahore su ka, “Ahin sɔnɔ n sujɔjɔ wura Nyɛmɛ ŋgasi nu.”"
"But Jesus knew what was in their minds, and he said, “Why are you thinking such evil things?","Yesu siiri bu sunsunni nu sɔ ni, na wɔ bisa bu ka, “Nzu ti ye am bita sunsunni tiɛ am ahore su a?"
"But I will show you that the Son of Man has the right to forgive sins here on earth.” So Jesus said to the man, “Get up! Pick up your mat and go on home.”","Ama, m kére am ka mini Adamande Wa n la yiko durunya n nu bo m fa minɛm satiɛ ni bu ŋgasi ce bu.” Na wɔ se sɔnɔ n ka, “Yasu fa u dasu n na a kɔ awuru.”"
The man got up and went home.,"Na sɔnɔ n ayasu, na wɔ kɔ awuru."
"Go and learn what the Scriptures mean when they say, ‘Instead of offering sacrifices to me, I want you to be merciful to others.’ I didn't come to invite good people to be my followers. I came to invite sinners.” People Ask about Going without Eating (Mark","Am kɔ na am kɔ fiiti Nyɛmɛ nɔaniɛ n nu na am ti i bu, kabo ba kɛrɛ i ka, ‘M koro aŋunfɔ si tara bo am yo yoo­wa ma m.’ Ma ba má ka m bá fere minɛm bo bu ŋa bu yo sa bo i kɔ atin su Nyɛmɛ dɔ n wɔ, ama, m baari ka m bá fere satiɛ­yo­fɔm wɔ.” Kabo Yesu kereeri nɔɔ cici jɔrɛ ni"
